Time (sec),Force (N),Position (mm),Stress (Pa),Strain (%)
20.0,2310,2.98,19700000,2.98
20.0,2310,2.98,19700000,2.98
20.0,2310,2.98,19700000,2.98
20.0,2310,2.98,19700000,2.98
20.0,2310,2.98,19700000,2.98
20.1,2310,2.98,19700000,2.98
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.98,19700000,2.99
20.1,2310,2.99,19700000,2.99
20.1,2310,2.99,19700000,2.99
20.1,2310,2.99,19700000,2.99
20.1,2310,2.99,19700000,2.99
20.1,2310,2.99,19700000,2.99
20.1,2310,2.99,19700000,2.99
20.1,2310,2.99,19700000,2.99
20.1,2310,2.99,19700000,2.99
20.1,2310,2.99,19700000,2.99
20.1,2310,2.99,19700000,2.99
20.1,2310,2.99,19700000,2.99
20.1,2310,2.99,19700000,2.99
20.1,2310,2.99,19700000,2.99
20.1,2310,2.99,19700000,2.99
20.1,2310,2.99,19700000,2.99
20.1,2300,2.99,19700000,2.99
20.1,2300,2.99,19700000,2.99
20.1,2300,2.99,19700000,2.99
20.1,2300,2.99,19700000,2.99
20.1,2300,2.99,19700000,2.99
20.1,2300,2.99,19700000,2.99
20.1,2300,2.99,19700000,2.99
20.1,2300,2.99,19700000,2.99
20.1,2300,2.99,19700000,2.99
20.1,2300,2.99,19700000,2.99
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,2.99,19700000,3.00
20.1,2300,3.00,19700000,3.00
20.1,2300,3.00,19700000,3.00
20.1,2300,3.00,19700000,3.00
20.1,2300,3.00,19700000,3.00
20.1,2300,3.00,19700000,3.00
20.2,2300,3.00,19700000,3.00
20.2,2300,3.00,19700000,3.00
20.2,2300,3.00,19700000,3.00
20.2,2300,3.00,19700000,3.00
20.2,2300,3.00,19700000,3.00
20.2,2300,3.00,19700000,3.00
20.2,2300,3.00,19700000,3.00
20.2,2300,3.00,19700000,3.00
20.2,2300,3.00,19600000,3.00
20.2,2300,3.00,19600000,3.00
20.2,2300,3.00,19600000,3.00
20.2,2300,3.00,19600000,3.00
20.2,2300,3.00,19600000,3.00
20.2,2300,3.00,19600000,3.00
20.2,2300,3.00,19600000,3.00
20.2,2300,3.00,19600000,3.00
20.2,2300,3.00,19600000,3.00
20.2,2300,3.00,19600000,3.00
20.2,2300,3.00,19600000,3.00
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2300,3.00,19600000,3.01
20.2,2290,3.00,19600000,3.01
20.2,2290,3.00,19600000,3.01
20.2,2290,3.00,19600000,3.01
20.2,2290,3.00,19600000,3.01
20.2,2290,3.00,19600000,3.01
20.2,2290,3.00,19600000,3.01
20.2,2290,3.01,19600000,3.01
20.2,2290,3.01,19600000,3.01
20.2,2290,3.01,19600000,3.01
20.2,2290,3.01,19600000,3.01
20.2,2290,3.01,19600000,3.01
20.2,2290,3.01,19600000,3.01
20.2,2290,3.01,19600000,3.01
20.2,2290,3.01,19600000,3.01
20.2,2290,3.01,19600000,3.01
20.2,2290,3.01,19600000,3.01
20.2,2290,3.01,19600000,3.01
20.2,2290,3.01,19600000,3.01
20.2,2290,3.01,19600000,3.01
20.2,2290,3.01,19600000,3.01
20.2,2290,3.01,19600000,3.01
20.2,2290,3.01,19600000,3.01
20.2,2290,3.01,19600000,3.01
20.2,2290,3.01,19600000,3.01
20.2,2290,3.01,19600000,3.01
20.2,2290,3.01,19600000,3.01
20.2,2290,3.01,19600000,3.01
20.2,2290,3.01,19600000,3.01
20.2,2290,3.01,19600000,3.01
20.2,2290,3.01,19600000,3.01
20.2,2290,3.01,19600000,3.02
20.2,2290,3.01,19600000,3.02
20.2,2290,3.01,19600000,3.02
20.2,2290,3.01,19600000,3.02
20.2,2290,3.01,19600000,3.02
20.2,2290,3.01,19600000,3.02
20.2,2290,3.01,19600000,3.02
20.2,2290,3.01,19600000,3.02
20.2,2290,3.01,19600000,3.02
20.2,2290,3.01,19600000,3.02
20.2,2290,3.01,19600000,3.02
20.2,2290,3.01,19600000,3.02
20.2,2290,3.01,19600000,3.02
20.2,2290,3.01,19600000,3.02
20.2,2290,3.01,19600000,3.02
20.2,2290,3.01,19600000,3.02
20.2,2290,3.01,19600000,3.02
20.2,2290,3.01,19600000,3.02
20.2,2290,3.01,19600000,3.02
20.2,2290,3.01,19600000,3.02
20.2,2290,3.01,19600000,3.02
20.3,2290,3.01,19600000,3.02
20.3,2290,3.01,19600000,3.02
20.3,2290,3.01,19600000,3.02
20.3,2290,3.01,19600000,3.02
20.3,2290,3.01,19600000,3.02
20.3,2290,3.01,19600000,3.02
20.3,2290,3.01,19600000,3.02
20.3,2290,3.01,19600000,3.02
20.3,2290,3.01,19600000,3.02
20.3,2290,3.01,19600000,3.02
20.3,2290,3.01,19600000,3.02
20.3,2290,3.01,19600000,3.02
20.3,2290,3.01,19600000,3.02
20.3,2290,3.01,19600000,3.02
20.3,2290,3.01,19600000,3.02
20.3,2290,3.01,19600000,3.02
20.3,2290,3.01,19500000,3.02
20.3,2290,3.02,19500000,3.02
20.3,2290,3.02,19500000,3.02
20.3,2290,3.02,19500000,3.02
20.3,2290,3.02,19500000,3.02
20.3,2290,3.02,19500000,3.02
20.3,2290,3.02,19500000,3.02
20.3,2290,3.02,19500000,3.02
20.3,2290,3.02,19500000,3.02
20.3,2290,3.02,19500000,3.02
20.3,2290,3.02,19500000,3.02
20.3,2290,3.02,19500000,3.02
20.3,2290,3.02,19500000,3.02
20.3,2290,3.02,19500000,3.02
20.3,2290,3.02,19500000,3.02
20.3,2290,3.02,19500000,3.02
20.3,2290,3.02,19500000,3.02
20.3,2290,3.02,19500000,3.02
20.3,2290,3.02,19500000,3.02
20.3,2290,3.02,19500000,3.02
20.3,2290,3.02,19500000,3.02
20.3,2290,3.02,19500000,3.02
20.3,2290,3.02,19500000,3.02
20.3,2290,3.02,19500000,3.03
20.3,2290,3.02,19500000,3.03
20.3,2290,3.02,19500000,3.03
20.3,2290,3.02,19500000,3.03
20.3,2290,3.02,19500000,3.03
20.3,2290,3.02,19500000,3.03
20.3,2290,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.02,19500000,3.03
20.3,2280,3.03,19500000,3.03
20.3,2280,3.03,19500000,3.03
20.3,2280,3.03,19500000,3.03
20.3,2280,3.03,19500000,3.03
20.3,2280,3.03,19500000,3.03
20.3,2280,3.03,19500000,3.03
20.3,2280,3.03,19500000,3.03
20.3,2280,3.03,19500000,3.03
20.3,2280,3.03,19500000,3.03
20.3,2280,3.03,19500000,3.03
20.3,2280,3.03,19500000,3.03
20.3,2280,3.03,19500000,3.03
20.3,2280,3.03,19500000,3.03
20.3,2280,3.03,19500000,3.03
20.3,2280,3.03,19500000,3.03
20.3,2280,3.03,19500000,3.03
20.3,2280,3.03,19500000,3.03
20.3,2280,3.03,19500000,3.03
20.3,2280,3.03,19500000,3.03
20.3,2280,3.03,19500000,3.03
20.3,2280,3.03,19500000,3.03
20.3,2280,3.03,19500000,3.03
20.3,2280,3.03,19500000,3.03
20.4,2280,3.03,19500000,3.03
20.4,2280,3.03,19500000,3.03
20.4,2280,3.03,19500000,3.04
20.4,2280,3.03,19500000,3.04
20.4,2280,3.03,19500000,3.04
20.4,2280,3.03,19500000,3.04
20.4,2280,3.03,19500000,3.04
20.4,2280,3.03,19500000,3.04
20.4,2280,3.03,19500000,3.04
20.4,2280,3.03,19500000,3.04
20.4,2280,3.03,19500000,3.04
20.4,2280,3.03,19500000,3.04
20.4,2280,3.03,19500000,3.04
20.4,2280,3.03,19500000,3.04
20.4,2280,3.03,19500000,3.04
20.4,2280,3.03,19500000,3.04
20.4,2280,3.03,19500000,3.04
20.4,2280,3.03,19500000,3.04
20.4,2280,3.03,19500000,3.04
20.4,2280,3.03,19500000,3.04
20.4,2280,3.03,19500000,3.04
20.4,2280,3.03,19400000,3.04
20.4,2280,3.03,19400000,3.04
20.4,2280,3.03,19400000,3.04
20.4,2280,3.03,19400000,3.04
20.4,2280,3.03,19400000,3.04
20.4,2280,3.03,19400000,3.04
20.4,2280,3.03,19400000,3.04
20.4,2280,3.03,19400000,3.04
20.4,2280,3.03,19400000,3.04
20.4,2280,3.03,19400000,3.04
20.4,2280,3.03,19400000,3.04
20.4,2280,3.03,19400000,3.04
20.4,2280,3.03,19400000,3.04
20.4,2280,3.03,19400000,3.04
20.4,2280,3.03,19400000,3.04
20.4,2280,3.03,19400000,3.04
20.4,2270,3.03,19400000,3.04
20.4,2270,3.04,19400000,3.04
20.4,2270,3.04,19400000,3.04
20.4,2270,3.04,19400000,3.04
20.4,2270,3.04,19400000,3.04
20.4,2270,3.04,19400000,3.04
20.4,2270,3.04,19400000,3.04
20.4,2270,3.04,19400000,3.04
20.4,2270,3.04,19400000,3.04
20.4,2270,3.04,19400000,3.04
20.4,2270,3.04,19400000,3.04
20.4,2270,3.04,19400000,3.04
20.4,2270,3.04,19400000,3.04
20.4,2270,3.04,19400000,3.04
20.4,2270,3.04,19400000,3.04
20.4,2270,3.04,19400000,3.04
20.4,2270,3.04,19400000,3.04
20.4,2270,3.04,19400000,3.04
20.4,2270,3.04,19400000,3.04
20.4,2270,3.04,19400000,3.04
20.4,2270,3.04,19400000,3.04
20.4,2270,3.04,19400000,3.04
20.4,2270,3.04,19400000,3.04
20.4,2270,3.04,19400000,3.04
20.4,2270,3.04,19400000,3.04
20.4,2270,3.04,19400000,3.04
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.04,19400000,3.05
20.4,2270,3.05,19400000,3.05
20.4,2270,3.05,19400000,3.05
20.5,2270,3.05,19400000,3.05
20.5,2270,3.05,19400000,3.05
20.5,2270,3.05,19400000,3.05
20.5,2270,3.05,19400000,3.05
20.5,2270,3.05,19400000,3.05
20.5,2270,3.05,19400000,3.05
20.5,2270,3.05,19400000,3.05
20.5,2270,3.05,19400000,3.05
20.5,2270,3.05,19400000,3.05
20.5,2270,3.05,19400000,3.05
20.5,2270,3.05,19400000,3.05
20.5,2270,3.05,19400000,3.05
20.5,2270,3.05,19400000,3.05
20.5,2270,3.05,19400000,3.05
20.5,2270,3.05,19400000,3.05
20.5,2270,3.05,19400000,3.05
20.5,2270,3.05,19400000,3.05
20.5,2270,3.05,19400000,3.05
20.5,2270,3.05,19400000,3.05
20.5,2270,3.05,19400000,3.05
20.5,2270,3.05,19400000,3.05
20.5,2270,3.05,19400000,3.05
20.5,2270,3.05,19400000,3.06
20.5,2270,3.05,19400000,3.06
20.5,2270,3.05,19400000,3.06
20.5,2270,3.05,19400000,3.06
20.5,2270,3.05,19400000,3.06
20.5,2270,3.05,19400000,3.06
20.5,2270,3.05,19400000,3.06
20.5,2270,3.05,19400000,3.06
20.5,2270,3.05,19400000,3.06
20.5,2270,3.05,19400000,3.06
20.5,2270,3.05,19400000,3.06
20.5,2270,3.05,19400000,3.06
20.5,2260,3.05,19400000,3.06
20.5,2260,3.05,19400000,3.06
20.5,2260,3.05,19400000,3.06
20.5,2260,3.05,19400000,3.06
20.5,2260,3.05,19300000,3.06
20.5,2260,3.05,19300000,3.06
20.5,2260,3.05,19300000,3.06
20.5,2260,3.05,19300000,3.06
20.5,2260,3.05,19300000,3.06
20.5,2260,3.05,19300000,3.06
20.5,2260,3.05,19300000,3.06
20.5,2260,3.05,19300000,3.06
20.5,2260,3.05,19300000,3.06
20.5,2260,3.05,19300000,3.06
20.5,2260,3.05,19300000,3.06
20.5,2260,3.05,19300000,3.06
20.5,2260,3.05,19300000,3.06
20.5,2260,3.05,19300000,3.06
20.5,2260,3.05,19300000,3.06
20.5,2260,3.05,19300000,3.06
20.5,2260,3.05,19300000,3.06
20.5,2260,3.05,19300000,3.06
20.5,2260,3.05,19300000,3.06
20.5,2260,3.05,19300000,3.06
20.5,2260,3.05,19300000,3.06
20.5,2260,3.06,19300000,3.06
20.5,2260,3.06,19300000,3.06
20.5,2260,3.06,19300000,3.06
20.5,2260,3.06,19300000,3.06
20.5,2260,3.06,19300000,3.06
20.5,2260,3.06,19300000,3.06
20.5,2260,3.06,19300000,3.06
20.5,2260,3.06,19300000,3.06
20.5,2260,3.06,19300000,3.06
20.5,2260,3.06,19300000,3.06
20.5,2260,3.06,19300000,3.06
20.5,2260,3.06,19300000,3.06
20.5,2260,3.06,19300000,3.06
20.5,2260,3.06,19300000,3.06
20.5,2260,3.06,19300000,3.06
20.5,2260,3.06,19300000,3.06
20.5,2260,3.06,19300000,3.06
20.5,2260,3.06,19300000,3.06
20.5,2260,3.06,19300000,3.06
20.5,2260,3.06,19300000,3.06
20.5,2260,3.06,19300000,3.06
20.5,2260,3.06,19300000,3.06
20.5,2260,3.06,19300000,3.06
20.5,2260,3.06,19300000,3.07
20.5,2260,3.06,19300000,3.07
20.5,2260,3.06,19300000,3.07
20.5,2260,3.06,19300000,3.07
20.5,2260,3.06,19300000,3.07
20.5,2260,3.06,19300000,3.07
20.5,2260,3.06,19300000,3.07
20.5,2260,3.06,19300000,3.07
20.5,2260,3.06,19300000,3.07
20.5,2260,3.06,19300000,3.07
20.5,2260,3.06,19300000,3.07
20.5,2260,3.06,19300000,3.07
20.5,2260,3.06,19300000,3.07
20.5,2260,3.06,19300000,3.07
20.5,2260,3.06,19300000,3.07
20.5,2260,3.06,19300000,3.07
20.5,2260,3.06,19300000,3.07
20.5,2260,3.06,19300000,3.07
20.6,2260,3.06,19300000,3.07
20.6,2260,3.06,19300000,3.07
20.6,2260,3.06,19300000,3.07
20.6,2260,3.06,19300000,3.07
20.6,2260,3.06,19300000,3.07
20.6,2260,3.06,19300000,3.07
20.6,2260,3.06,19300000,3.07
20.6,2260,3.06,19300000,3.07
20.6,2260,3.06,19300000,3.07
20.6,2260,3.06,19300000,3.07
20.6,2260,3.06,19300000,3.07
20.6,2260,3.06,19300000,3.07
20.6,2260,3.06,19300000,3.07
20.6,2260,3.06,19300000,3.07
20.6,2260,3.06,19300000,3.07
20.6,2260,3.06,19300000,3.07
20.6,2260,3.06,19300000,3.07
20.6,2260,3.06,19300000,3.07
20.6,2260,3.06,19300000,3.07
20.6,2260,3.06,19300000,3.07
20.6,2260,3.07,19300000,3.07
20.6,2260,3.07,19300000,3.07
20.6,2260,3.07,19300000,3.07
20.6,2260,3.07,19300000,3.07
20.6,2260,3.07,19300000,3.07
20.6,2260,3.07,19300000,3.07
20.6,2260,3.07,19300000,3.07
20.6,2260,3.07,19300000,3.07
20.6,2260,3.07,19300000,3.07
20.6,2260,3.07,19300000,3.07
20.6,2260,3.07,19300000,3.07
20.6,2260,3.07,19300000,3.07
20.6,2260,3.07,19300000,3.07
20.6,2260,3.07,19300000,3.07
20.6,2260,3.07,19300000,3.07
20.6,2260,3.07,19300000,3.07
20.6,2250,3.07,19300000,3.07
20.6,2250,3.07,19300000,3.07
20.6,2250,3.07,19300000,3.07
20.6,2250,3.07,19300000,3.07
20.6,2250,3.07,19300000,3.07
20.6,2250,3.07,19300000,3.07
20.6,2250,3.07,19300000,3.07
20.6,2250,3.07,19300000,3.08
20.6,2250,3.07,19300000,3.08
20.6,2250,3.07,19300000,3.08
20.6,2250,3.07,19300000,3.08
20.6,2250,3.07,19300000,3.08
20.6,2250,3.07,19300000,3.08
20.6,2250,3.07,19300000,3.08
20.6,2250,3.07,19300000,3.08
20.6,2250,3.07,19300000,3.08
20.6,2250,3.07,19300000,3.08
20.6,2250,3.07,19300000,3.08
20.6,2250,3.07,19300000,3.08
20.6,2250,3.07,19300000,3.08
20.6,2250,3.07,19300000,3.08
20.6,2250,3.07,19300000,3.08
20.6,2250,3.07,19300000,3.08
20.6,2250,3.07,19300000,3.08
20.6,2250,3.07,19300000,3.08
20.6,2250,3.07,19300000,3.08
20.6,2250,3.07,19300000,3.08
20.6,2250,3.07,19300000,3.08
20.6,2250,3.07,19300000,3.08
20.6,2250,3.07,19200000,3.08
20.6,2250,3.07,19200000,3.08
20.6,2250,3.07,19200000,3.08
20.6,2250,3.07,19200000,3.08
20.6,2250,3.07,19200000,3.08
20.6,2250,3.07,19200000,3.08
20.6,2250,3.07,19200000,3.08
20.6,2250,3.07,19200000,3.08
20.6,2250,3.07,19200000,3.08
20.6,2250,3.07,19200000,3.08
20.6,2250,3.07,19200000,3.08
20.6,2250,3.07,19200000,3.08
20.6,2250,3.07,19200000,3.08
20.6,2250,3.07,19200000,3.08
20.6,2250,3.07,19200000,3.08
20.6,2250,3.08,19200000,3.08
20.6,2250,3.08,19200000,3.08
20.6,2250,3.08,19200000,3.08
20.6,2250,3.08,19200000,3.08
20.6,2250,3.08,19200000,3.08
20.6,2250,3.08,19200000,3.08
20.6,2250,3.08,19200000,3.08
20.6,2250,3.08,19200000,3.08
20.6,2250,3.08,19200000,3.08
20.6,2250,3.08,19200000,3.08
20.6,2250,3.08,19200000,3.08
20.6,2250,3.08,19200000,3.08
20.6,2250,3.08,19200000,3.08
20.6,2250,3.08,19200000,3.08
20.6,2250,3.08,19200000,3.08
20.6,2250,3.08,19200000,3.08
20.6,2250,3.08,19200000,3.08
20.6,2250,3.08,19200000,3.08
20.6,2250,3.08,19200000,3.08
20.6,2250,3.08,19200000,3.08
20.7,2250,3.08,19200000,3.08
20.7,2250,3.08,19200000,3.08
20.7,2250,3.08,19200000,3.08
20.7,2250,3.08,19200000,3.08
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.08,19200000,3.09
20.7,2250,3.09,19200000,3.09
20.7,2250,3.09,19200000,3.09
20.7,2250,3.09,19200000,3.09
20.7,2250,3.09,19200000,3.09
20.7,2250,3.09,19200000,3.09
20.7,2250,3.09,19200000,3.09
20.7,2250,3.09,19200000,3.09
20.7,2250,3.09,19200000,3.09
20.7,2240,3.09,19200000,3.09
20.7,2240,3.09,19200000,3.09
20.7,2240,3.09,19200000,3.09
20.7,2240,3.09,19200000,3.09
20.7,2240,3.09,19200000,3.09
20.7,2240,3.09,19200000,3.09
20.7,2240,3.09,19200000,3.09
20.7,2240,3.09,19200000,3.09
20.7,2240,3.09,19200000,3.09
20.7,2240,3.09,19200000,3.09
20.7,2240,3.09,19200000,3.09
20.7,2240,3.09,19200000,3.09
20.7,2240,3.09,19200000,3.09
20.7,2240,3.09,19200000,3.09
20.7,2240,3.09,19200000,3.09
20.7,2240,3.09,19200000,3.09
20.7,2240,3.09,19200000,3.10
20.7,2240,3.09,19200000,3.10
20.7,2240,3.09,19200000,3.10
20.7,2240,3.09,19200000,3.10
20.7,2240,3.09,19200000,3.10
20.7,2240,3.09,19200000,3.10
20.7,2240,3.09,19200000,3.10
20.7,2240,3.09,19200000,3.10
20.7,2240,3.09,19200000,3.10
20.7,2240,3.09,19200000,3.10
20.7,2240,3.09,19200000,3.10
20.7,2240,3.09,19200000,3.10
20.7,2240,3.09,19200000,3.10
20.7,2240,3.09,19200000,3.10
20.7,2240,3.09,19200000,3.10
20.7,2240,3.09,19200000,3.10
20.7,2240,3.09,19200000,3.10
20.7,2240,3.09,19200000,3.10
20.7,2240,3.09,19200000,3.10
20.7,2240,3.09,19100000,3.10
20.7,2240,3.09,19100000,3.10
20.7,2240,3.09,19100000,3.10
20.7,2240,3.09,19100000,3.10
20.7,2240,3.09,19100000,3.10
20.7,2240,3.09,19100000,3.10
20.7,2240,3.09,19100000,3.10
20.7,2240,3.09,19100000,3.10
20.7,2240,3.09,19100000,3.10
20.7,2240,3.09,19100000,3.10
20.7,2240,3.09,19100000,3.10
20.7,2240,3.09,19100000,3.10
20.7,2240,3.09,19100000,3.10
20.7,2240,3.09,19100000,3.10
20.7,2240,3.09,19100000,3.10
20.7,2240,3.09,19100000,3.10
20.7,2240,3.10,19100000,3.10
20.8,2240,3.10,19100000,3.10
20.8,2240,3.10,19100000,3.10
20.8,2240,3.10,19100000,3.10
20.8,2240,3.10,19100000,3.10
20.8,2240,3.10,19100000,3.10
20.8,2240,3.10,19100000,3.10
20.8,2240,3.10,19100000,3.10
20.8,2240,3.10,19100000,3.10
20.8,2240,3.10,19100000,3.10
20.8,2240,3.10,19100000,3.10
20.8,2240,3.10,19100000,3.10
20.8,2240,3.10,19100000,3.10
20.8,2240,3.10,19100000,3.10
20.8,2240,3.10,19100000,3.10
20.8,2240,3.10,19100000,3.10
20.8,2240,3.10,19100000,3.10
20.8,2240,3.10,19100000,3.10
20.8,2240,3.10,19100000,3.10
20.8,2240,3.10,19100000,3.10
20.8,2240,3.10,19100000,3.10
20.8,2240,3.10,19100000,3.10
20.8,2240,3.10,19100000,3.10
20.8,2240,3.10,19100000,3.11
20.8,2240,3.10,19100000,3.11
20.8,2240,3.10,19100000,3.11
20.8,2240,3.10,19100000,3.11
20.8,2240,3.10,19100000,3.11
20.8,2240,3.10,19100000,3.11
20.8,2240,3.10,19100000,3.11
20.8,2240,3.10,19100000,3.11
